1234567,11638,3,4,3,4
1234567,11651,2,3,2,3
1234567,11657,4,3,4,3
1234567,1167,2,2,2,2
1234567,11686,2,1,2,1
1234567,11688,3,3,3,3
1234567,11689,1,1,1,1
1234567,11723,3,3,3,3
1234567,11732,3,3,3,3
1234567,11766,4,2,3,2
1234567,11775,3,3,3,3
1234567,11786,2,2,2,2
1234567,11806,4,4,4,4
1234567,11812,1,2,1,2
1234567,11824,4,4,4,4
1234567,11837,1,1,1,1
2,11837,5,4,5,4
1234567,11838,3,3,3,3
1234567,11839,2,3,2,3
1234567,11851,2,2,2,2
1234567,11866,3,2,3,2
1234567,11867,4,3,4,3
1234567,1188,4,3,4,3
1234567,1190,3,3,3,3
1234567,11902,3,3,3,3
1234567,11908,2,2,2,2
1234567,1192,3,2,3,2
1234567,11923,4,3,4,3
1234567,11951,4,3,3,3
1234567,11952,2,2,2,2
1234567,11965,4,4,4,4
1234567,11966,3,3,3,3
1234567,12010,4,3,3,3
1234567,1202,2,2,2,2
1234567,12046,3,3,3,3
1234567,1205,4,2,3,2
1234567,12059,4,3,4,3
1234567,12100,2,3,2,3
1234567,12117,4,2,3,2
1234567,12123,2,1,2,1
1234567,12125,3,4,3,4
1234567,1213,5,5,5,5
1234567,12133,2,1,2,1
1234567,12156,5,4,5,4
1234567,12159,2,3,2,3
1234567,12170,3,3,3,3
1234567,12178,2,3,2,3
1234567,12180,3,3,3,3
1234567,12184,1,2,1,2
1234567,12189,3,3,3,3
1234567,12199,4,3,4,3
1234567,12202,3,2,3,2
1234567,12230,1,2,1,2
1234567,12232,3,3,2,3
1234567,12246,3,3,3,3
1234567,12273,2,3,2,3
1234567,12276,3,3,3,3
1234567,12280,2,2,2,3
1234567,12284,3,2,3,2
1234567,12291,2,2,2,2
1234567,12292,3,3,3,3
1234567,12293,3,4,3,4
1234567,123,1,1,1,1
1234567,12336,2,2,2,2
1234567,12348,3,3,3,3
1234567,12355,3,3,3,3
1234567,12372,3,3,3,3
1234567,12386,4,4,4,4
1234567,12391,2,3,2,3
1234567,12396,3,3,3,3
1234567,12413,2,3,2,3
1234567,12419,4,2,4,2
1234567,12421,2,3,2,3
1234567,12422,3,3,3,3
1234567,12423,1,2,1,2
1234567,12432,2,1,1,1
1234567,12452,4,3,4,3
1234567,12455,2,2,2,2
1234567,12482,3,3,2,3
1234567,12488,2,3,2,3
1234567,12496,5,4,5,4
1234567,12497,2,2,2,2
1234567,12503,3,3,3,3
1234567,12504,2,3,2,3
1234567,12510,2,2,2,2
1234567,1252,2,2,2,2
1234567,12538,2,2,2,2
1234567,12589,4,4,4,4
1234567,1260,3,3,3,3
1234567,12604,2,2,2,2
1234567,12606,2,1,2,1
1234567,12607,3,3,3,3
1234567,12623,2,3,2,3
1234567,12627,3,3,3,3
1234567,12634,2,3,2,3
1234567,12653,3,3,3,3
1234567,12661,3,3,3,3
1234567,12679,2,2,2,2
1234567,1268,2,1,2,1
1234567,12682,3,2,3,3
1234567,12683,4,3,4,3
1234567,12695,2,2,2,2
1234567,12700,2,2,2,2
1234567,12705,3,2,3,2
1234567,12709,4,3,4,3
1234567,12733,5,3,5,3
1234567,12755,3,4,3,4
1234567,12757,2,3,2,3
1234567,12760,2,2,2,2
1234567,12775,3,2,2,2
1234567,12778,3,4,3,4
2,12778,2,3,2,3
1234567,12780,3,2,3,2
1234567,12812,2,3,2,3
1234567,12822,2,3,2,3
1234567,12824,3,4,3,4
1234567,12847,3,2,3,2
1234567,12852,2,3,2,3
1234567,12855,1,2,1,2
1234567,12863,3,2,3,2
1234567,12864,4,3,4,3
1234567,12875,2,3,2,3
1234567,12887,1,0,1,0
1234567,12894,1,2,1,2
1234567,12912,3,3,3,3
1234567,12936,3,2,3,2
1234567,12946,5,5,4,5
1234567,12948,2,2,2,2
1234567,12952,3,3,3,3
2,12952,5,5,5,5
1234567,12957,2,1,2,1
1234567,12969,3,3,3,3
1234567,12977,3,3,3,3
1234567,13015,2,3,2,3
1234567,13022,2,2,2,2
1234567,13032,2,2,2,2
1234567,13046,4,4,4,4
1234567,13055,2,3,2,3
1234567,13059,5,3,5,3
1234567,13099,4,4,4,4
1234567,13107,5,4,5,4
3,13107,4,3,4,3
1234567,13110,3,3,3,3
1234567,1313,3,3,2,3
1234567,13137,5,3,4,3
1234567,13145,3,3,3,3
1234567,13150,2,1,2,1
1234567,13154,2,2,2,2
1234567,13186,2,3,2,3
1234567,13188,2,2,2,2
1234567,13199,2,2,2,2
1234567,13215,2,2,2,2
1234567,13218,3,2,3,2
1234567,13242,3,3,3,3
1234567,13262,3,2,3,2
1234567,13270,2,2,1,2
1234567,13289,4,3,4,3
1234567,13299,3,2,3,2
1234567,13326,2,2,1,2
1234567,13328,2,2,2,2
1234567,13334,4,4,4,4
1234567,13339,2,2,2,2
1234567,13360,4,3,4,3
1234567,13363,3,3,3,3
1234567,13387,2,2,2,2
1234567,1340,3,3,3,3
1234567,1343,5,4,5,4
1234567,13431,3,2,3,2
1234567,13432,2,2,2,2
1234567,13438,3,2,3,2
1234567,13451,2,2,2,2
1234567,13456,4,3,4,3
1234567,13461,4,3,4,3
1234567,13464,4,2,4,2
1234567,13477,3,3,3,3
1234567,13485,2,2,2,2
1234567,13489,4,3,4,3
1234567,13507,3,2,3,2
1234567,13519,3,2,3,2
1234567,13531,3,2,3,2
1234567,1356,2,2,2,2
1234567,13561,3,4,3,4
1234567,13563,5,4,4,4
1234567,13565,3,3,3,3
1234567,13569,2,2,2,2
1234567,13587,2,3,2,3
1234567,13589,3,1,3,1
1234567,13590,3,2,3,2
1234567,13604,2,2,2,2
1234567,13606,3,3,3,3
1234567,13614,3,4,3,4
2,13614,2,3,2,3
1234567,13632,5,4,5,4
1234567,13633,2,2,2,2
1234567,13636,2,3,2,3
1234567,13638,4,3,4,3
1234567,13651,1,2,1,2
1234567,13664,2,2,2,2
1234567,1367,2,3,2,3
1234567,13674,4,4,4,4
1234567,13677,3,2,2,2
1234567,13682,3,2,3,2
1234567,13686,4,4,4,4
1234567,13744,3,3,3,3
1234567,13748,1,1,1,1
1234567,13760,4,3,4,3
1234567,13769,2,1,2,1
1234567,13783,3,3,3,3
1234567,13787,2,3,2,3
1234567,13802,3,3,3,3
1234567,13823,2,2,2,2
1234567,13828,4,3,4,3
1234567,13831,3,3,3,3
1234567,13835,1,2,1,2
1234567,13838,4,4,4,4
1234567,13853,1,1,1,1
1234567,13858,3,2,3,2
1234567,13861,2,2,2,2
1234567,13877,1,2,1,2
1234567,13878,2,3,2,3
1234567,1388,4,3,4,3
1234567,13899,3,3,3,3
1234567,13905,2,2,2,2
1234567,13909,2,3,2,3
1234567,13911,4,3,4,3
1234567,13912,1,2,1,2
1234567,13927,2,3,2,3
1234567,13934,2,2,1,2
1234567,13936,3,3,3,3
1234567,13964,3,4,3,3
1234567,13965,3,2,2,2
1234567,13989,4,3,4,3
1234567,140,5,4,5,4
1234567,14013,1,2,1,2
1234567,14046,2,2,2,2
1234567,1406,2,2,2,2
1234567,1407,5,4,5,4
1234567,14070,1,2,1,2
1234567,14072,2,3,2,3
1234567,14075,3,3,3,3
1234567,14077,3,2,3,2
1234567,14079,3,3,3,3
1234567,14086,1,2,1,2
1234567,14088,2,2,2,2
1234567,14089,4,3,3,3
1234567,14096,2,3,2,3
1234567,14100,3,2,3,2
1234567,14136,3,2,3,2
1234567,14137,2,3,2,3
1234567,14144,4,4,4,4
3,14144,4,3,4,3
1234567,14154,2,2,2,2
1234567,14171,3,3,3,3
1234567,14177,3,3,3,3
1234567,14185,2,3,2,3
1234567,14189,3,3,3,3
1234567,14198,3,4,3,4
2,14198,2,3,2,3
1234567,14199,2,2,2,2
1234567,14203,1,1,1,1
1234567,14209,3,3,3,3
1234567,14216,3,3,3,3
1234567,14231,2,2,2,2
1234567,14234,3,3,3,3
1234567,14244,5,4,5,4
1234567,14248,3,3,3,3
1234567,1425,2,3,2,3
1234567,14255,4,2,3,2
1234567,14258,2,2,2,2
1234567,14272,1,2,1,2
1234567,14279,3,2,3,2
1234567,14282,3,2,3,2
1234567,14283,2,4,2,4
1234567,14290,3,2,3,2
1234567,14292,4,3,4,3
1234567,14314,5,3,4,3
1234567,14317,2,2,2,2
1234567,1432,2,2,1,1
1234567,14320,3,3,2,3
1234567,14324,3,3,3,3
1234567,14329,3,2,3,2
1234567,14335,2,3,2,3
1234567,14347,4,3,4,3
1234567,14361,2,3,2,3
1234567,14372,4,4,3,4
1234567,14380,3,2,3,2
1234567,14386,2,2,2,2
1234567,14392,1,1,1,1
1234567,14429,3,3,3,3
1234567,14430,1,2,1,2
1234567,1444,3,3,3,3
1234567,14440,4,3,4,3
1234567,14442,2,2,2,2
1234567,14459,2,3,2,3
1234567,14462,4,3,4,3
1234567,14469,3,2,3,2
1234567,14470,3,2,3,2
1234567,14484,2,3,2,3
1234567,14492,2,2,1,2
1234567,14496,3,4,3,4
2,14496,2,3,2,3
1234567,145,3,3,3,3
1234567,14503,2,2,2,2
1234567,14505,3,3,3,3
1234567,14506,3,4,3,4
1234567,14518,2,2,2,2
1234567,14537,3,3,3,3
1234567,14551,3,2,3,2
1234567,14552,3,3,3,3
1234567,14560,3,3,3,3
1234567,14575,3,3,3,3
1234567,14581,2,2,2,2
1234567,14594,3,2,3,2
1234567,14611,3,3,3,3
1234567,14625,2,2,2,2
1234567,14643,2,2,2,2
1234567,14648,3,4,3,4
1234567,14712,1,1,1,1
1234567,14716,2,3,2,3
1234567,14720,2,3,2,3
1234567,14722,2,2,2,2
1234567,14732,3,3,3,3
1234567,14738,3,3,3,3
1234567,14740,3,1,3,1
1234567,14743,3,2,3,2
1234567,14775,2,0,2,0
1234567,14793,2,2,2,2
1234567,14800,3,3,3,3
1234567,14808,2,3,2,3
1234567,14810,2,2,2,2
1234567,1482,2,2,2,2
1234567,14826,2,2,2,2
1234567,14836,3,2,3,2
1234567,14859,3,4,3,4
1234567,1488,3,3,3,3
1234567,14902,3,3,3,3
1234567,14904,3,3,3,3
1234567,14930,3,3,3,3
1234567,14932,3,2,3,2
1234567,14941,2,3,2,3
1234567,14947,3,3,3,3
1234567,14957,2,1,2,1
1234567,14962,2,1,2,1
1234567,14983,3,4,3,4
1234567,14995,4,3,4,3
1234567,1500,2,3,2,3
1234567,15005,2,2,2,2
1234567,15020,3,3,3,3
1234567,15033,2,2,1,2
1234567,15040,3,3,3,3
1234567,15051,3,3,3,3
1234567,15060,3,2,3,2
1234567,15074,4,2,4,2
1234567,15083,2,1,2,1
1234567,15085,4,4,4,4
1234567,15121,4,4,4,4
1234567,15122,4,3,3,3
1234567,15135,4,3,4,3
1234567,15142,3,3,3,3
1234567,15150,2,1,2,1
1234567,15152,2,3,2,3
1234567,15153,5,4,5,4
1234567,15160,2,2,2,2
1234567,15165,3,2,2,2
1234567,15175,3,2,3,2
1234567,15192,3,2,3,2
1234567,15202,2,2,2,2
1234567,15213,4,3,4,3
1234567,15214,3,3,3,3
1234567,15216,2,1,2,2
1234567,1522,3,2,3,2
1234567,15222,2,2,2,2
1234567,15228,3,3,3,3
1234567,1523,3,3,3,3
1234567,15234,2,2,2,2
1234567,15246,2,2,2,2
1234567,15251,3,3,3,3
1234567,15257,3,4,3,4
2,15257,2,3,2,3
1234567,15272,2,2,2,2
1234567,15276,3,3,2,3
1234567,15331,3,3,3,3
1234567,15338,3,3,3,3
1234567,15371,2,2,2,2
1234567,15378,2,3,2,3
1234567,15391,2,1,1,1
1234567,154,2,2,2,2
1234567,15409,3,3,3,3
3,15409,4,3,4,3
1234567,15410,3,3,3,3
1234567,15413,2,1,2,1
1234567,15428,3,3,3,3
1234567,15438,2,0,2,0
1234567,15449,2,3,2,3
1234567,15464,3,4,3,4
1234567,15469,2,2,2,2
1234567,15475,2,3,2,3
1234567,15478,2,1,1,1
1,15480,5,5,5,5
1234567,15480,3,3,3,3
1234567,15496,3,3,2,3
1234567,15507,2,3,2,3
1234567,15510,3,2,3,2
1234567,15515,4,4,4,4
1234567,15516,2,2,2,2
1234567,15527,4,3,4,3
1234567,15529,4,4,4,4
1234567,15532,2,2,2,2
1234567,15536,4,3,4,3
1234567,15539,3,3,3,3
1234567,1554,2,1,2,1
1234567,15557,3,4,3,4
1234567,15567,4,4,4,4
1234567,15568,1,2,1,2
1234567,1557,2,2,2,2
1234567,15576,1,2,1,2
1234567,15582,3,3,2,2
2,15582,5,5,5,5
1234567,1559,3,2,3,2
1234567,15592,2,2,2,2
1234567,156,2,3,2,3
1234567,15629,3,3,3,3
1234567,15632,4,3,4,3
1234567,1564,3,3,3,3
1234567,15648,2,2,2,2
1234567,15657,3,4,3,4
2,15657,2,3,2,3
1234567,15661,3,2,3,2
1234567,15662,1,2,1,2
1234567,15670,5,4,5,4
1234567,15676,2,3,2,3
1234567,15687,3,1,3,1
1234567,15691,3,2,3,2
1234567,15695,3,2,3,2
1234567,15707,3,2,3,2
1234567,15712,2,3,2,3
1234567,15714,2,2,1,2
1234567,15716,2,3,2,3
1234567,15726,3,2,3,2
1234567,15731,2,2,2,2
1234567,15754,4,3,4,3
1234567,15763,3,2,3,2
1234567,15772,2,2,2,2
1234567,15785,4,3,4,3
1234567,15808,2,2,1,2
1234567,15809,3,2,3,2
1234567,15816,3,3,3,3
1234567,15820,3,3,3,3
1234567,15830,4,4,4,4
1234567,15836,2,3,2,3
1234567,15841,2,3,2,3
1234567,15842,4,3,4,3
1234567,15855,3,3,3,3
1234567,15911,2,2,2,2
1234567,15915,3,3,3,3
1234567,15946,4,3,4,3
1234567,15951,2,1,2,1
1234567,15955,4,4,3,4
1234567,15961,2,1,2,1
1234567,15962,3,3,3,3
1234567,15981,4,3,4,3
1234567,15982,3,3,2,3
1234567,15992,2,2,2,2
1234567,15993,2,2,2,2
1234567,15998,2,2,2,2
1234567,1600,2,2,2,2
1234567,16000,4,3,4,3
1234567,16001,3,2,3,2
1234567,16018,2,2,2,2
1234567,16021,3,2,3,2
1234567,16035,4,3,4,3
1234567,16042,3,2,3,2
1234567,16046,2,2,1,2
1234567,16055,3,3,3,3
1234567,16066,2,2,2,2
1234567,16082,1,2,1,2
1234567,16091,4,4,4,4
1234567,16112,4,3,4,3
1234567,16122,2,1,2,1
1234567,16127,3,3,3,3
1234567,16129,3,2,3,2
1234567,16131,3,3,3,3
1234567,16132,3,2,3,2
1234567,16135,5,4,5,4
1234567,16147,2,3,2,3
1234567,16150,2,3,2,3
1234567,16153,2,3,2,3
1234567,16157,5,4,5,4
1234567,16169,2,2,2,2
1234567,16231,3,3,3,3
1234567,16243,2,2,2,2
1234567,16246,3,3,3,3
1234567,16247,3,3,3,3
1234567,16252,3,4,3,4
1234567,16256,3,2,3,2
1234567,16262,1,2,1,2
1234567,16277,2,1,2,1
1234567,16300,4,4,4,4
1234567,16329,1,2,1,2
1234567,16335,4,4,4,4
1234567,16342,4,4,4,4
1234567,16344,3,3,3,3
1234567,16349,3,4,3,4
1234567,16396,2,2,1,2
1234567,16398,4,3,4,3
1234567,16408,3,3,3,3
1234567,16410,3,3,3,3
1234567,16422,3,2,3,2
1234567,1644,3,3,3,3
1234567,16444,1,1,1,1
1234567,16451,1,1,1,1
1234567,16456,3,2,3,2
1234567,16467,4,3,4,3
1234567,16477,2,2,2,2
1234567,16488,3,2,3,2
1234567,16494,2,2,2,2
1234567,16506,2,2,2,2
1234567,16540,3,3,3,3
1234567,16545,2,2,1,2
1234567,16554,3,3,3,3
1234567,16555,4,4,4,4
1234567,16559,3,3,3,3
1234567,16563,5,4,5,4
1234567,16572,3,3,3,3
1234567,16576,3,1,3,1
2,16576,5,3,5,3
1234567,16599,3,3,3,3
1234567,16613,4,2,3,2
1234567,16627,3,3,3,3
1234567,16629,1,2,1,2
1234567,16663,2,2,2,2
1234567,16670,1,2,1,2
1234567,16685,5,4,5,4
1234567,16707,2,3,2,3
1234567,16726,3,2,3,2
1234567,16731,2,3,2,3
1234567,16733,2,3,2,3
1234567,16741,4,4,4,4
1234567,1675,2,2,2,2
1234567,16761,4,3,4,3
1234567,16762,4,3,4,3
1234567,16770,4,3,3,3
1234567,16784,2,3,2,3
1234567,16788,3,3,3,3
1234567,16790,4,4,4,4
1234567,16797,3,3,3,3
1234567,16820,1,1,1,1
1234567,16830,4,3,4,3
1234567,16849,3,3,3,3
1234567,16854,3,4,3,4
1234567,16869,2,2,2,2
1234567,16889,2,2,2,2
1234567,16902,4,3,3,3
1234567,16904,2,2,2,2
1234567,16906,3,2,3,2
1234567,16915,2,2,1,2
1234567,16928,4,3,4,3
1234567,16931,2,3,2,3
1234567,16933,5,3,5,3
1234567,16950,3,2,3,2
1234567,16955,2,2,2,2
1234567,16970,1,1,1,1
1234567,16975,2,2,2,2
1234567,16982,2,3,2,3
1234567,16986,2,2,2,2
1234567,16988,2,2,2,2
1234567,16993,2,2,2,2
1234567,16996,3,2,3,2
1234567,16999,3,1,3,1
1234567,17020,2,2,1,2
1234567,17056,4,4,4,4
1234567,17065,3,2,3,2
1234567,17068,2,1,2,1
1234567,17074,4,3,4,3
1234567,17082,1,1,1,1
1234567,17085,2,4,2,4
1234567,17087,3,4,3,4
2,17087,2,3,2,3
1234567,17090,3,2,3,2
1234567,17104,2,2,1,2
1234567,17124,4,2,4,2
1234567,17137,3,3,3,3
1234567,17174,2,3,2,3
1234567,17182,2,3,2,3
1234567,17196,3,3,3,3
1234567,17202,1,1,1,1
1234567,17203,2,2,2,2
1234567,17232,2,1,2,1
1234567,17255,2,2,2,2
1234567,17290,3,3,3,3
1234567,17304,3,2,2,2
1234567,1731,4,4,4,4
1234567,17310,2,3,2,3
1234567,17324,2,3,2,3
1234567,17326,2,2,2,2
1234567,17334,4,4,4,4
1234567,17337,3,3,3,3
1234567,17344,4,4,4,4
1234567,17348,2,2,1,2
1234567,17358,3,3,3,3
1234567,17394,3,2,3,2
1234567,174,3,2,2,2
1234567,17411,1,2,1,2
1234567,17423,4,4,4,4
1234567,17447,3,3,3,3
1234567,17454,2,2,2,2
1234567,17466,3,2,3,2
1234567,17515,4,4,3,4
1234567,17523,2,3,2,3
1234567,17534,3,2,3,2
1234567,17536,3,3,3,3
3,17536,4,3,4,3
1234567,17551,4,2,4,2
1234567,17554,3,3,3,3
1234567,17556,3,2,3,2
1234567,17558,2,3,2,3
1234567,17561,4,3,4,3
1234567,17574,1,1,1,1
1234567,17616,4,4,4,4
1234567,17624,1,2,1,2
1234567,17626,3,3,3,3
1234567,17635,5,4,5,4
1234567,17640,3,3,3,3
1234567,17642,2,3,2,3
1234567,17650,3,3,3,3
1234567,17654,1,1,1,1
1234567,17660,4,3,4,3
1234567,17689,2,1,2,1
1234567,17706,3,3,3,3
1234567,17725,2,2,2,2
1234567,17728,4,3,4,3
1234567,17734,4,3,4,3
1234567,17741,2,2,2,2
1234567,17742,4,3,4,3
1234567,1779,3,2,3,2
2,1779,5,4,5,4
1234567,1803,2,2,2,3
1234567,1807,5,4,5,4
1234567,1825,4,4,3,4
1234567,1832,2,3,2,3
1234567,1841,2,1,2,1
1234567,1848,2,3,2,3
1234567,185,2,3,2,3
1234567,1851,2,3,2,3
1234567,1853,1,2,1,2
1234567,1868,3,3,3,3
1234567,1889,2,2,2,2
1234567,1893,4,4,4,4
1234567,1896,2,1,2,1
1234567,1898,3,3,3,3
1234567,1903,2,1,2,1
1234567,191,3,3,4,5
1234567,192,2,2,2,2
1234567,1924,3,0,2,0
1234567,1944,2,2,2,2
1234567,1951,3,2,3,2
1234567,1952,3,3,3,3
1234567,1958,3,3,3,3
1234567,1966,3,2,3,2
1234567,1967,4,4,3,4
1234567,1983,1,1,1,1
1234567,1993,2,1,2,1
1234567,2014,2,2,2,2
1234567,2015,3,4,3,4
1234567,2028,3,3,2,3
1234567,2036,4,3,4,3
1234567,2042,4,3,4,3
1234567,2043,2,3,2,3
1234567,2053,3,2,3,2
1234567,2058,3,2,3,2
1234567,207,3,2,3,2
1234567,2079,4,3,4,3
1234567,2083,2,2,1,2
1234567,2103,4,4,4,4
1234567,2104,2,2,2,2
1234567,2106,5,4,5,4
1234567,2110,2,2,1,2
1234567,2130,2,2,2,2
1234567,214,4,3,3,3
1234567,2160,3,3,3,3
1234567,2168,3,3,2,3
1234567,2193,2,2,2,2
1234567,2212,2,2,2,2
1234567,222,4,3,4,3
1234567,2232,4,3,3,3
1234567,2235,3,2,3,2
1234567,2243,1,2,1,2
1234567,2251,2,3,2,3
1234567,229,2,3,2,3
1234567,2290,1,2,1,2
1234567,2313,3,2,3,2
1234567,2316,2,2,2,2
1234567,2342,3,4,3,4
3,2342,4,3,4,3
1234567,2343,2,1,2,1
1234567,2344,3,2,3,2
1234567,2352,4,3,3,3
1234567,2355,4,3,4,3
1234567,2356,2,1,2,1
1234567,2366,3,3,2,3
1234567,237,3,3,3,3
1234567,2375,1,2,1,2
1234567,2418,4,4,4,4
1234567,2430,3,4,3,4
3,2430,4,4,4,4
1234567,2432,3,2,3,2
1234567,2438,3,2,3,2
1234567,2460,2,3,2,3
1234567,2492,3,3,2,3
1234567,2503,5,5,5,5
1234567,2506,2,3,2,3
1234567,2510,4,3,3,3
1234567,2512,3,3,2,3
1234567,2518,2,2,2,2
1234567,2532,3,4,3,4
2,2532,2,3,2,3
1234567,2544,3,3,3,3
1234567,2552,3,3,3,3
1234567,2560,2,1,2,1
1234567,2562,3,1,3,1
1234567,2569,4,3,4,3
1234567,259,2,2,2,2
1234567,2597,4,3,4,3
1234567,2601,2,3,2,3
1234567,2604,2,1,2,1
1234567,2616,4,2,4,2
1234567,2621,3,3,3,2
1234567,2629,3,2,3,2
1234567,2642,1,1,1,1
1234567,2643,4,4,3,4
1234567,2658,3,2,2,2
1234567,2659,4,3,4,3
1234567,2660,2,3,2,3
1234567,2666,3,3,3,3
1234567,2667,2,1,2,1
1234567,267,2,3,2,3
1234567,2675,2,1,2,1
1234567,2678,3,3,3,3
1234567,2682,4,4,4,4
1234567,2707,4,3,3,3
1234567,2715,4,3,4,3
1234567,2718,3,2,3,2
3,2718,5,3,5,3
1234567,2731,3,2,3,2
1234567,2745,3,3,3,3
1234567,2749,2,2,1,2
1234567,2755,2,2,1,2
1234567,2756,2,2,2,2
1234567,2757,1,2,1,2
1234567,276,3,2,3,2
1234567,2773,3,4,3,4
1234567,2786,4,3,4,3
1234567,2789,4,3,3,3
1234567,2794,1,1,1,1
1234567,28,2,2,1,2
1234567,2807,2,2,2,2
1234567,2808,3,3,3,3
1234567,2818,3,3,3,3
1234567,2859,2,2,2,2
1234567,2861,1,2,1,2
1234567,2866,1,1,1,1
1234567,287,2,2,2,2
1234567,2886,4,4,4,4
1234567,2905,2,3,2,3
1234567,2909,4,3,4,3
1234567,2913,3,4,3,4
2,2913,4,4,4,4
3,2913,5,5,5,5
1234567,2918,3,2,3,2
1234567,2925,5,4,4,4
1234567,2928,3,3,3,3
1234567,2931,3,2,3,2
1234567,2955,2,3,2,3
